datasetid,recordid,sexe_de_l_etudiant,niveau_geo,diffusable,sexe,a_des_effectifs_ing,secteur_de_l_etablissement,niveau_geographique,rentree_universitaire,regroupement,rentree,reg_id,secret,secteur,effectif,donnees_soumises_au_secret_stat,a_des_effectifs_dut,geo_nom,geo_id,donnees_diffusables,rgp_formations_ou_etablissements,record_timestamp,effectif_ing,effectif_dut
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,b189794b403940b2e7021de2e14ba7cab8e33dc8,Masculin,REGION,oui,1,non,Établissements publics,Région,2012-13,CPGE,2012,R53,non,PU,1821,Autres données,non,Bretagne,R53,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,ec933fbf33d57f7ef3abf5be5b76f5e11a084009,Feminin,REGION,oui,2,non,Établissements privés,Région,2012-13,CPGE,2012,R53,non,PR,228,Autres données,non,Bretagne,R53,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,c73a1f627f7aabe8469c57bfc20e918c49be60cf,Feminin,REGION,oui,2,non,Établissements privés,Région,2012-13,EC_ART,2012,R53,non,PR,502,Autres données,non,Bretagne,R53,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,dcfd5cb7aa6cae8c1d43fb4c87a253b7b6c22e5b,Masculin,REGION,oui,1,non,Établissements privés,Région,2012-13,EC_COM,2012,R53,non,PR,1712,Autres données,non,Bretagne,R53,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,27e2db8639b0bb9262a2a307af636201f757a5a5,Feminin,REGION,oui,2,non,Établissements publics,Région,2012-13,EC_PARAM,2012,R53,non,PU,2891,Autres données,non,Bretagne,R53,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,c3c897d2a1bb4b1e112f7059aacac3c60fed42cc,Masculin,REGION,oui,1,non,Établissements publics,Région,2012-13,CPGE,2012,R75,non,PU,2636,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,ef746ccac68bb99ab85981bca874faba166dd0b7,Feminin,REGION,oui,2,non,Établissements privés,Région,2012-13,CPGE,2012,R75,non,PR,69,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,4d164f036406acfabef9a8935a2a6cca897a0374,Masculin,REGION,oui,1,non,Établissements privés,Région,2012-13,EC_COM,2012,R75,non,PR,6220,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,8ace6ced25d7ad1fff4d9e12593f970eaa8c2616,Feminin,REGION,oui,2,non,Établissements publics,Région,2012-13,EC_PARAM,2012,R75,non,PU,6042,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,4e156403774ffd1c588757c4549194b27d7aee30,Masculin,REGION,oui,1,oui,Établissements publics,Région,2012-13,ING_autres,2012,R75,non,PU,1326,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,1326,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,c8e00e2757ee0346a28512ab1b8e643171a3be9c,Masculin,REGION,oui,1,oui,Établissements privés,Région,2012-13,ING_autres,2012,R75,non,PR,1902,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,1902,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,78eb109cf926b79ac8c0f1bce6c037e58fd92caf,Feminin,REGION,oui,2,non,Établissements privés,Région,2012-13,STS,2012,R75,non,PR,3854,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,a1a98664c24a753bca08e1815e8362ab33c61c51,Feminin,REGION,oui,2,oui,Établissements publics,Région,2012-13,TOTAL,2012,R75,non,PU,83512,Autres données,oui,Nouvelle-Aquitaine,R75,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,1673,3720
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,ef8589146175b43dd6b492f74e721a262e569918,Masculin,REGION,oui,1,oui,Établissements publics,Région,2012-13,TOTAL,2012,R75,non,PU,66472,Autres données,oui,Nouvelle-Aquitaine,R75,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,3582,6187
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,915f86d61e7f3e3df53a04fade224a6a07ce95be,Masculin,REGION,oui,1,oui,Établissements privés,Région,2012-13,TOTAL,2012,R75,non,PR,13004,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,1902,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,e19f1ba6a97041a4bf558cda93f643e2993d2b95,Feminin,REGION,oui,2,non,Établissements publics,Région,2012-13,CPGE,2012,R76,non,PU,2353,Autres données,non,Occitanie,R76,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,72c144f1d1ff4c4f7974eb1b82add52e86f13afd,Feminin,REGION,oui,2,non,Établissements publics,Région,2012-13,EC_ART,2012,R76,non,PU,1462,Autres données,non,Occitanie,R76,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,982a2f1ead70fd6031d32f9aed54dffbb2e93f88,Masculin,REGION,oui,1,non,Établissements publics,Région,2012-13,GE,2012,R76,non,PU,21,Autres données,non,Occitanie,R76,Données diffusables,Grands établissements MENESR,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,ee984ff60a6eda8bb173cb6227b816c7f3620165,Feminin,REGION,oui,2,oui,Établissements publics,Région,2012-13,INP,2012,R76,non,PU,1377,Autres données,non,Occitanie,R76,Données diffusables,Instituts nationaux polytechniques (INP),2017-04-03T14:31:09+02:00,959,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,4992d9dc4d7339b326bef4246969a0b473392187,Masculin,REGION,oui,1,non,Établissements publics,Région,2012-13,STS,2012,R76,non,PU,7881,Autres données,non,Occitanie,R76,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,3c14d7c322e367a68535e7d6eb390495e1d63bd6,Feminin,REGION,oui,2,oui,Établissements privés,Région,2012-13,TOTAL,2012,R76,non,PR,18461,Autres données,non,Occitanie,R76,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,517,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,7a36966dca9eb9dc6b5aaacd57467da13113e5aa,Masculin,REGION,oui,1,oui,Établissements publics,Région,2012-13,TOTAL,2012,R76,non,PU,83570,Autres données,oui,Occitanie,R76,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,7162,6537
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,65f4c05cc9ebf031d5499f8ab00701c1c442f0d9,Masculin,REGION,oui,1,oui,Établissements privés,Région,2012-13,TOTAL,2012,R76,non,PR,14237,Autres données,non,Occitanie,R76,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,1420,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,93508b876461e6797f5972092badb89673f77b65,Masculin,REGION,oui,1,non,Établissements privés,Région,2012-13,CPGE,2012,R84,non,PR,1208,Autres données,non,Auvergne-Rhône-Alpes,R84,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,40e994d88df953bb4d8a845157ebdc8b95f75353,Masculin,REGION,oui,1,non,Établissements privés,Région,2012-13,EC_ART,2012,R84,non,PR,1108,Autres données,non,Auvergne-Rhône-Alpes,R84,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,5ec1d8cfc4e2be4573f38197f1b147076e5e3955,Masculin,REGION,oui,1,non,Établissements publics,Région,2012-13,EC_ART,2012,R84,non,PU,1981,Autres données,non,Auvergne-Rhône-Alpes,R84,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,1b9640cacd19962305d2184cb3156211387d4a63,Masculin,REGION,oui,1,non,Établissements publics,Région,2012-13,EC_JUR,2012,R84,non,PU,952,Autres données,non,Auvergne-Rhône-Alpes,R84,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,4b6e1153c116400a67565f61cef121ea447ad055,Masculin,REGION,oui,1,oui,Établissements publics,Région,2012-13,ING_autres,2012,R84,non,PU,6989,Autres données,non,Auvergne-Rhône-Alpes,R84,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,6989,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,3562e9d1f2dbebc268d0b6f7f236e708d31f062b,Masculin,REGION,oui,1,oui,Établissements privés,Région,2012-13,TOTAL,2012,R84,non,PR,21828,Autres données,non,Auvergne-Rhône-Alpes,R84,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,1904,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,56269ae715a1127b8449eae66354e6b37c0305a0,Feminin,REGION,oui,2,oui,Établissements publics,Région,2012-13,UNIV,2012,R84,non,PU,106763,Autres données,oui,Auvergne-Rhône-Alpes,R84,Données diffusables,Universités,2017-04-03T14:31:09+02:00,796,6478
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,131ae81c8c3e96d5fbe4b376c6ac8d211a59f365,Masculin,REGION,oui,1,oui,Établissements publics,Région,2012-13,UNIV,2012,R84,non,PU,81250,Autres données,oui,Auvergne-Rhône-Alpes,R84,Données diffusables,Universités,2017-04-03T14:31:09+02:00,2285,10422
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,31289fe3ca3bc02564e24b30d55bbdb782d77fce,Feminin,REGION,oui,2,non,Établissements privés,Région,2012-13,EC_ART,2012,R93,non,PR,988,Autres données,non,Provence-Alpes-Côte d'Azur,R93,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,ad1f0a0896b30808675c474149f31e7dc848cc8c,Feminin,REGION,oui,2,non,Établissements publics,Région,2012-13,EC_PARAM,2012,R93,non,PU,4455,Autres données,non,Provence-Alpes-Côte d'Azur,R93,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,2d1d4d940448dec2aa517566c36fa0cc51017aa5,Masculin,REGION,oui,1,oui,Établissements privés,Région,2012-13,ING_autres,2012,R93,non,PR,467,Autres données,non,Provence-Alpes-Côte d'Azur,R93,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,467,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,02d3a900b63c4e8aaf6bb3b3d5318550a722bc0d,Feminin,REGION,oui,2,non,Établissements publics,Région,2012-13,CPGE,2012,R94,non,PU,38,Autres données,non,Corse,R94,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,02513820d19aea72843defad58c271215ea863f3,Feminin,REGION,oui,2,non,Établissements publics,Région,2012-13,EC_PARAM,2012,R94,non,PU,293,Autres données,non,Corse,R94,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,b8f1c542becb766cc127fc3e02a0638ca70c8e1d,Feminin,REGION,oui,2,non,Établissements publics,Région,2012-13,STS,2012,R94,non,PU,202,Autres données,non,Corse,R94,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,edd8a89b019f9b9feb9580177b365fd4889b8a3d,Masculin,REGION,oui,1,non,Établissements publics,Région,2012-13,UNIV,2012,R99,non,PU,6,Autres données,non,,R99,Données diffusables,Universités,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,001c48f0fa92ad34914cfea8cb1d37f7227168f7,Masculin,REGION,oui,1,oui,Établissements publics,Région,2008-09,UT,2008,R32,non,PU,2435,Autres données,non,Hauts-de-France,R32,Données diffusables,Universités de technologie (UT),2017-04-03T14:31:09+02:00,1748,
