Années;Type de collectivité;Pourcentage;Indicateurs;Indicateurs de leffort budgétaire des conseils régionaux;Régions;Pays;Codes régions;Objectifs sur budget ventilé;Valeur;Code anciennes régions;Anciennes régions
2015;Collectivités territoriales;1;Budget R&T;;Hauts-de-France;;R32;Transferts de technologie (%);35.69;;
2015;Collectivités territoriales;1;Budget R&T;;Île-de-France;;R11;Transferts de technologie (%);41.41;;
2015;Collectivités territoriales;0;Budget R&T;;Île-de-France;;R11;Equipement de laboratoires;25.64;;
2015;Collectivités territoriales;0;Budget R&T;;Île-de-France;;R11;Opérations immobilières;45.14;;
2015;Collectivités territoriales;0;Budget R&T;;Hauts-de-France;;R32;Transferts de technologie;34.03;;
2015;Collectivités territoriales;0;Budget R&T;;Île-de-France;;R11;Réseaux haut débit;1.19;;
2015;Collectivités territoriales;0;Budget R&T;;Hauts-de-France;;R32;Réseaux haut débit;0;;
2015;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;Île-de-France;;R11;Tous objectifs;0;;
2015;Collectivités territoriales;1;Budget R&T;;Hauts-de-France;;R32;Projets de la recherche publique (%);9.01;;
2015;Collectivités territoriales;0;Budget R&T;;Hauts-de-France;;R32;Projets de la recherche publique;8.59;;
2015;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;Grand Est;;R44;Tous objectifs;4.78;;
2015;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;Grand Est;;R44;Tous objectifs;38;;
2015;Collectivités territoriales;0;Budget R&T;;Grand Est;;R44;Culture et information scientifique;2.54;;
2015;Collectivités territoriales;1;Budget R&T;;Grand Est;;R44;Opérations immobilières (%);37.54;;
2015;Collectivités territoriales;1;Budget R&T;;Grand Est;;R44;Réseaux haut débit (%);0.08;;
2015;Collectivités territoriales;1;Budget R&T;;Grand Est;;R44;Budget non ventilé (%);0;;
2015;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Corse (2);;R94;Tous objectifs;0;;
2015;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Corse (2);;R94;Tous objectifs;0;;
2015;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Île-de-France;;R11;Tous objectifs;33.78;;
2015;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Île-de-France;;R11;Tous objectifs;0.22;;
2015;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;Normandie;;R28;Tous objectifs;18.83;;
2015;Collectivités territoriales;1;Budget R&T;;Normandie;;R28;Projets de la recherche publique (%);18.92;;
2015;Collectivités territoriales;0;Budget R&T;;Normandie;;R28;Culture et information scientifique;1.86;;
2015;Collectivités territoriales;1;Budget R&T;;Normandie;;R28;Opérations immobilières (%);28.6;;
2015;Collectivités territoriales;1;Budget R&T;;Normandie;;R28;Aides aux chercheurs (%);11.34;;
2015;Conseils départementaux;0;Budget R&T;;Normandie;;R28;Tous objectifs;3.92;;
2015;Conseils régionaux;0;Budget R&T;;Normandie;;R28;Tous objectifs;60.53;;
2015;Communes et EPCI;0;Budget R&T;;Normandie;;R28;Tous objectifs;8.12;;
2015;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Centre-Val de Loire;;R24;Tous objectifs;0.4;;
2015;Collectivités territoriales;1;Budget R&T;;Corse (2);;R94;Transferts de technologie (%);2.55;;
2015;Collectivités territoriales;0;Budget R&T;;Corse (2);;R94;Equipement de laboratoires;0.99;;
2015;Collectivités territoriales;1;Budget R&T;;Corse (2);;R94;Aides aux chercheurs (%);4.52;;
2015;Collectivités territoriales;0;Budget R&T;;Corse (2);;R94;Réseaux haut débit;0;;
2015;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;Corse (2);;R94;Tous objectifs;0;;
2015;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;Corse (2);;R94;Tous objectifs;0;;
2015;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;Corse (2);;R94;Tous objectifs;0;;
2015;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;Corse (2);;R94;Tous objectifs;0;;
2015;Communes et EPCI;0;Budget R&T;;Corse (2);;R94;Tous objectifs;0;;
2015;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;Occitanie;;R76;Tous objectifs;40.16;;
2015;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;Occitanie;;R76;Tous objectifs;0.43;;
2015;Collectivités territoriales;0;Budget R&T;;Occitanie;;R76;Culture et information scientifique;8.85;;
2015;Collectivités territoriales;0;Budget R&T;;Pays de la Loire;;R52;Tous objectifs;111.37;;
2015;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;Bourgogne-Franche-Comté;;R27;Tous objectifs;2.78;;
2015;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;Bourgogne-Franche-Comté;;R27;Tous objectifs;15.83;;
2015;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;Auvergne-Rhône-Alpes;;R84;Tous objectifs;12.17;;
2015;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;Auvergne-Rhône-Alpes;;R84;Tous objectifs;11.96;;
2015;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;Bourgogne-Franche-Comté;;R27;Tous objectifs;1.55;;
2015;Collectivités territoriales;1;Budget R&T;;Bourgogne-Franche-Comté;;R27;Equipement de laboratoires (%);14.19;;
2015;Collectivités territoriales;0;Budget R&T;;Bourgogne-Franche-Comté;;R27;Opérations immobilières;4.62;;
2015;Collectivités territoriales;1;Budget R&T;;Bretagne;;R53;Opérations immobilières (%);11.29;;
2015;Collectivités territoriales;1;Budget R&T;;Bretagne;;R53;Réseaux haut débit (%);4.93;;
2015;Collectivités territoriales;0;Budget R&T;;Bretagne;;R53;Budget non ventilé;1.9;;
2015;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;Pays de la Loire;;R52;Tous objectifs;22.21;;
2015;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;Pays de la Loire;;R52;Tous objectifs;6.49;;
2015;Collectivités territoriales;0;Budget R&T;;Provence-Alpes-Côte-d'Azur;;R93;Opérations immobilières;33.57;;
2015;Collectivités territoriales;1;Budget R&T;;Pays de la Loire;;R52;Opérations immobilières (%);49.23;;
2015;Collectivités territoriales;1;Budget R&T;;Pays de la Loire;;R52;Aides aux chercheurs (%);7.83;;
2015;Conseils départementaux;0;Budget R&T;;Pays de la Loire;;R52;Tous objectifs;9.39;;
2015;Communes et EPCI;0;Budget R&T;;Pays de la Loire;;R52;Tous objectifs;12.94;;
2015;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;Provence-Alpes-Côte-d'Azur;;R93;Tous objectifs;27.12;;
2015;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;Provence-Alpes-Côte-d'Azur;;R93;Tous objectifs;22.79;;
2015;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;Provence-Alpes-Côte-d'Azur;;R93;Tous objectifs;7.09;;
2015;Collectivités territoriales;1;Budget R&T;;Provence-Alpes-Côte-d'Azur;;R93;Budget non ventilé (%);0;;
2015;Collectivités territoriales;0;Budget R&T;;Guadeloupe;;R01;Culture et information scientifique;0.14;;
2015;Conseils départementaux;0;Budget R&T;;Provence-Alpes-Côte-d'Azur;;R93;Tous objectifs;23.41;;
2015;Collectivités territoriales;0;Budget R&T;;Guadeloupe;;R01;Opérations immobilières;0;;
2015;Collectivités territoriales;1;Budget R&T;;Guadeloupe;;R01;Budget non ventilé (%);0;;
2015;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Guadeloupe;;R01;Tous objectifs;0;;
2015;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);Guyane;;R03;Tous objectifs;4.09;;
2015;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;Martinique;;R02;Tous objectifs;10.62;;
2015;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;Martinique;;R02;Tous objectifs;0.45;;
2015;Collectivités territoriales;1;Budget R&T;;Martinique;;R02;Réseaux haut débit (%);1.18;;
2015;Collectivités territoriales;0;Budget R&T;;Guyane;;R03;Réseaux haut débit;0.15;;
2015;Conseils régionaux;0;Budget R&T;;Martinique;;R02;Tous objectifs;2.69;;
2015;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);Auvergne-Rhône-Alpes;;R84;Tous objectifs;12.47;;
2015;Collectivités territoriales;0;Budget R&T;;Auvergne-Rhône-Alpes;;R84;Projets de la recherche publique;0.21;;
2015;Collectivités territoriales;0;Budget R&T;;Auvergne-Rhône-Alpes;;R84;Aides aux chercheurs;35.51;;
2015;Collectivités territoriales;0;Budget R&T;;Auvergne-Rhône-Alpes;;R84;Tous objectifs;163.86;;
2015;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);Île-de-France;;R11;Tous objectifs;11.35;;
2015;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Hauts-de-France;;R32;Tous objectifs;8.63;;
2015;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;Île-de-France;;R11;Tous objectifs;30.16;;
2015;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;Île-de-France;;R11;Tous objectifs;41.37;;
2015;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;Hauts-de-France;;R32;Tous objectifs;33.99;;
2015;Collectivités territoriales;1;Budget R&T;;Île-de-France;;R11;Opérations immobilières (%);25.3;;
2015;Collectivités territoriales;1;Budget R&T;;Normandie;;R28;Equipement de laboratoires (%);11.72;;
2015;Collectivités territoriales;1;Budget R&T;;Île-de-France;;R11;Réseaux haut débit (%);0.67;;
2015;Collectivités territoriales;0;Budget R&T;;Île-de-France;;R11;Tous objectifs;178.43;;
2015;Conseils départementaux;0;Budget R&T;;Île-de-France;;R11;Tous objectifs;30.99;;
2015;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);Centre-Val de Loire;;R24;Tous objectifs;13.34;;
2015;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Grand Est;;R44;Tous objectifs;4.13;;
2015;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;Grand Est;;R44;Tous objectifs;49.7;;
2015;Collectivités territoriales;0;Budget R&T;;Corse (2);;R94;Culture et information scientifique;0.25;;
2015;Collectivités territoriales;1;Budget R&T;;Corse (2);;R94;Equipement de laboratoires (%);12.68;;
2015;Collectivités territoriales;1;Budget R&T;;Grand Est;;R44;Transferts de technologie (%);39.83;;
2015;Collectivités territoriales;0;Budget R&T;;Grand Est;;R44;Transferts de technologie;38.9;;
2015;Collectivités territoriales;0;Budget R&T;;Corse (2);;R94;Tous objectifs;7.79;;
2015;Conseils régionaux;0;Budget R&T;;Grand Est;;R44;Tous objectifs;75.42;;
2015;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;Corse (2);;R94;Tous objectifs;0;;
2015;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Bretagne;;R53;Tous objectifs;12;;
2015;Collectivités territoriales;0;Budget R&T;;Centre-Val de Loire;;R24;Projets de la recherche publique;21.03;;
2015;Collectivités territoriales;1;Budget R&T;;Centre-Val de Loire;;R24;Opérations immobilières (%);1.25;;
2015;Collectivités territoriales;1;Budget R&T;;Centre-Val de Loire;;R24;Equipement de laboratoires (%);4.7;;
2015;Collectivités territoriales;1;Budget R&T;;Centre-Val de Loire;;R24;Transferts de technologie (%);22.88;;
2015;Collectivités territoriales;1;Budget R&T;;Centre-Val de Loire;;R24;Réseaux haut débit (%);0.61;;
2015;Collectivités territoriales;0;Budget R&T;;Centre-Val de Loire;;R24;Réseaux haut débit;0.24;;
2015;Collectivités territoriales;1;Budget R&T;;Centre-Val de Loire;;R24;Budget non ventilé (%);0;;
2015;Collectivités territoriales;0;Budget R&T;;Centre-Val de Loire;;R24;Budget non ventilé;0;;
2015;Conseils régionaux;0;Budget R&T;;Centre-Val de Loire;;R24;Tous objectifs;34.47;;
2015;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Grand Est;;R44;Tous objectifs;1.43;;
2015;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Grand Est;;R44;Tous objectifs;0.09;;
2015;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;Hauts-de-France;;R32;Tous objectifs;17.35;;
2015;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;Hauts-de-France;;R32;Tous objectifs;0.4;;
2015;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;Hauts-de-France;;R32;Tous objectifs;8.36;;
2015;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;Hauts-de-France;;R32;Tous objectifs;13.91;;
2015;Collectivités territoriales;1;Budget R&T;;Hauts-de-France;;R32;Opérations immobilières (%);36.92;;
2015;Collectivités territoriales;0;Budget R&T;;Hauts-de-France;;R32;Budget non ventilé;0;;
2015;Collectivités territoriales;0;Budget R&T;;Hauts-de-France;;R32;Tous objectifs;95.36;;
2015;Communes et EPCI;0;Budget R&T;;Hauts-de-France;;R32;Tous objectifs;40.91;;
2015;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Pays de la Loire;;R52;Tous objectifs;0.45;;
2015;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;Pays de la Loire;;R52;Tous objectifs;69.15;;
2015;Collectivités territoriales;0;Budget R&T;;Provence-Alpes-Côte-d'Azur;;R93;Projets de la recherche publique;16.12;;
2015;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;Pays de la Loire;;R52;Tous objectifs;15.47;;
2015;Collectivités territoriales;1;Budget R&T;;Provence-Alpes-Côte-d'Azur;;R93;Equipement de laboratoires (%);7.38;;
2015;Collectivités territoriales;0;Budget R&T;;Provence-Alpes-Côte-d'Azur;;R93;Réseaux haut débit;1.28;;
2015;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part de la R&T dans les dépenses totales des conseils régionaux (en %);Bretagne;;R53;Tous objectifs;0;;
2015;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Bourgogne-Franche-Comté;;R27;Tous objectifs;0.29;;
2015;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;Bretagne;;R53;Tous objectifs;12.59;;
2015;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;Bretagne;;R53;Tous objectifs;9.43;;
2015;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;Bretagne;;R53;Tous objectifs;4.2;;
2015;Collectivités territoriales;1;Budget R&T;;Bretagne;;R53;Projets de la recherche publique (%);2.31;;
2015;Collectivités territoriales;0;Budget R&T;;Bretagne;;R53;Culture et information scientifique;6.97;;
2015;Collectivités territoriales;1;Budget R&T;;Bretagne;;R53;Equipement de laboratoires (%);8.16;;
2015;Collectivités territoriales;0;Budget R&T;;Bretagne;;R53;Opérations immobilières;8.54;;
2015;Conseils départementaux;0;Budget R&T;;Bretagne;;R53;Tous objectifs;14.26;;
2015;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part de la R&T dans les dépenses totales des conseils régionaux (en %);Nouvelle-Aquitaine;;R75;Tous objectifs;0;;
2015;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Normandie;;R28;Tous objectifs;2.97;;
2015;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Normandie;;R28;Tous objectifs;0.33;;
2015;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;Normandie;;R28;Tous objectifs;24.6;;
2015;Collectivités territoriales;1;Budget R&T;;Nouvelle-Aquitaine;;R75;Opérations immobilières (%);31.7;;
2015;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;Normandie;;R28;Tous objectifs;43.39;;
2015;Collectivités territoriales;0;Budget R&T;;Occitanie;;R76;Projets de la recherche publique;9.99;;
2015;Collectivités territoriales;1;Budget R&T;;Normandie;;R28;Réseaux haut débit (%);2.75;;
2015;Collectivités territoriales;1;Budget R&T;;Occitanie;;R76;Aides aux chercheurs (%);5.86;;
2015;Collectivités territoriales;0;Budget R&T;;Normandie;;R28;Aides aux chercheurs;8.23;;
2015;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part de la R&T dans les dépenses totales des conseils régionaux (en %);Auvergne-Rhône-Alpes;;R84;Tous objectifs;0;;
2015;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Auvergne-Rhône-Alpes;;R84;Tous objectifs;11.31;;
2015;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;Bourgogne-Franche-Comté;;R27;Tous objectifs;4.81;;
2015;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;Bourgogne-Franche-Comté;;R27;Tous objectifs;29.94;;
2015;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;Auvergne-Rhône-Alpes;;R84;Tous objectifs;26.4;;
2015;Collectivités territoriales;0;Budget R&T;;Bourgogne-Franche-Comté;;R27;Projets de la recherche publique;5.45;;
2015;Conseils départementaux;0;Budget R&T;;Bourgogne-Franche-Comté;;R27;Tous objectifs;1.3;;
2015;Conseils départementaux;0;Budget R&T;;Auvergne-Rhône-Alpes;;R84;Tous objectifs;24.35;;
2015;Communes et EPCI;0;Budget R&T;;Bourgogne-Franche-Comté;;R27;Tous objectifs;5.18;;
2015;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;Bourgogne-Franche-Comté;;R27;Tous objectifs;0;;
2015;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;Occitanie;;R76;Tous objectifs;40.2;;
2015;Collectivités territoriales;1;Budget R&T;;Pays de la Loire;;R52;Culture et information scientifique (%);2.28;;
2015;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;Occitanie;;R76;Tous objectifs;44.72;;
